timestamp,pdf_id,pdf_nombre,A_humano,B_humano,C_humano,D_humano,notas,A_ia,B_ia,C_ia,veredicto_ia,revisor
2026-04-30T15:15:39.243Z,68,00838_FACES_2024.pdf,1,1,0,Debilidad importante,"No falla fuerte: hay muestra pequena, pero el articulo acota el alcance como casos/indicios y evita una extrapolacion poblacional dura.",1,0,1,FF clasica,codex_gpt
2026-04-30T15:15:39.461Z,69,00841_Fundamentos_2026.pdf,1,0,0,Debilidad importante,"No A&C fuerte: experiencia educativa exploratoria, sin pretension central de representatividad poblacional.",1,0,1,FF clasica,codex_gpt
2026-04-30T15:15:39.669Z,70,00846_Fundamentos_2025.pdf,1,0,1,FF clasica,Falla A&C: encuesta urbana no probabilistica/no claramente aleatoria y extrapolacion a adopcion de vehiculos electricos.,1,0,1,FF clasica,codex_gpt
2026-04-30T15:15:39.842Z,71,00850_Fundamentos_2025.pdf,0,0,0,Sin falla relevante,No configura A&C: base oficial y estimacion compatible con su diseno.,0,0,1,Sin falla relevante,codex_gpt
2026-04-30T15:15:40.034Z,72,00852_Lilloa_2025.pdf,0,0,0,Sin falla relevante,No falla fuerte A&C: muestreo probabilistico local.,0,0,1,Sin falla relevante,codex_gpt
2026-04-30T15:15:40.193Z,73,00862_Marine_and_Fishery_Sciences_2026.pdf,0,0,0,Sin falla relevante,"Falso positivo IA: datos administrativos/operativos de pesqueria, no encuesta inferencial humana A&C.",1,0,1,FF clasica,codex_gpt
2026-04-30T15:15:40.371Z,74,00867_Marine_and_Fishery_Sciences_2025.pdf,0,1,0,Sin falla relevante,"No aplica como A&C humano; si hay limitacion muestral biologica, no es la falla fuerte de muestreo no probabilistico + extrapolacion poblacional humana.",1,1,1,FF con reconocimiento,codex_gpt
2026-04-30T15:15:40.536Z,75,00883_Pensum_2025.pdf,1,0,0,Debilidad importante,"No falla fuerte: caso escolar localizado, sin C fuerte.",1,1,0,Debilidad importante,codex_gpt
2026-04-30T15:15:40.694Z,76,00901_Revista_Transporte_y_Territori_2025.pdf,1,0,1,FF clasica,Falla A&C: encuesta mixta no probabilistica a ciclistas y recomendaciones de infraestructura para usuarios/parques.,1,0,1,FF clasica,codex_gpt
2026-04-30T15:15:40.861Z,77,00903_Revista_Transporte_y_Territori_2025.pdf,0,0,0,Sin falla relevante,No falla fuerte: caso local con calculo muestral y cobertura completa de comercios.,1,0,0,Debilidad importante,codex_gpt
2026-04-30T15:15:41.039Z,78,00905_Revista_Transporte_y_Territori_2025.pdf,0,0,0,Sin falla relevante,No A&C: fuente estadistica/OD apropiada para comparacion metropolitana.,0,1,1,Sin falla relevante,codex_gpt
2026-04-30T15:15:41.213Z,79,00906_Revista_Transporte_y_Territori_2024.pdf,0,0,0,Sin falla relevante,No falla fuerte: muestra representativa/aleatoria para poblacion local definida.,0,0,1,Sin falla relevante,codex_gpt
2026-04-30T15:15:41.803Z,80,00907_Revista_Transporte_y_Territori_2024.pdf,1,0,1,FF clasica,Falla A&C: observacion no probabilistica en puntos/horarios y conclusiones sobre conductas urbanas.,1,0,1,FF clasica,codex_gpt
2026-04-30T15:15:41.966Z,81,00908_Revista_Transporte_y_Territori_2024.pdf,1,1,1,FF con reconocimiento,Falla A&C con B=1: muestra online no probabilistica y lectura general sobre ciclistas urbanos.,1,0,1,FF clasica,codex_gpt
2026-04-30T15:15:42.120Z,82,00909_Revista_Transporte_y_Territori_2024.pdf,0,0,0,Sin falla relevante,No A&C: base muestral calculada y estratificada.,0,0,1,Sin falla relevante,codex_gpt
2026-04-30T15:15:42.275Z,83,00923_Revista_de_Enseñanza_de_la_Fís_2024.pdf,1,0,0,Debilidad importante,"No falla fuerte: muestra escolar por consentimiento, pero el articulo se mantiene como intervencion/contexto especifico.",1,0,0,Debilidad importante,codex_gpt
2026-04-30T15:15:42.443Z,84,00924_Revista_de_Enseñanza_de_la_Fís_2024.pdf,1,1,1,FF con reconocimiento,Falla A&C con B=1: seleccion oportunista de sesiones/registros y conclusion causal/pedagogica amplia.,1,0,1,FF clasica,codex_gpt
2026-04-30T15:15:42.802Z,85,00952_Acta_Scientiarum_Technology_2025.pdf,0,0,0,Sin falla relevante,"Falso positivo IA: muestra ambiental/biologica, no falla A&C de muestreo humano.",1,0,1,FF clasica,codex_gpt
2026-04-30T15:15:42.979Z,86,00957_Acta_Scientiarum_Technology_2023.pdf,0,0,0,Sin falla relevante,No falla fuerte: hay seleccion aleatoria y analisis tecnico ambiental.,0,0,1,Sin falla relevante,codex_gpt
2026-04-30T15:15:43.141Z,87,00962_Agrombiente_On-line_2024.pdf,0,0,0,Sin falla relevante,"Falso positivo IA: datos de inspeccion de carcasas, no A&C humano.",1,0,1,FF clasica,codex_gpt
2026-04-30T15:15:43.306Z,88,00969_Agrombiente_On-line_2021.pdf,1,0,1,FF clasica,Falla A&C: muestreo por referencias y conclusiones municipales/cadena productiva.,1,1,1,FF con reconocimiento,codex_gpt
2026-04-30T15:15:43.489Z,89,00985_Anais_da_Academia_Brasileira_d_2024.pdf,0,1,0,Sin falla relevante,No A&C: estudio genetico/biomedico con cautela explicita y metaanalisis complementario.,1,1,0,Debilidad importante,codex_gpt
2026-04-30T15:15:43.628Z,90,00990_Anais_da_Academia_Brasileira_d_2024.pdf,0,0,0,Sin falla relevante,"Falso positivo IA: experimento zootecnico aleatorizado, fuera de la falla A&C humana/social.",1,0,1,FF clasica,codex_gpt
2026-04-30T15:15:43.775Z,91,01037_Brazilian_Journal_of_Biology_2025.pdf,0,0,0,Sin falla relevante,"Falso positivo IA: muestra biologica de murcielagos/hongos, fuera de la falla A&C humana/social.",1,0,1,FF clasica,codex_gpt
2026-04-30T15:15:43.934Z,92,01051_Brazilian_Journal_of_Medical_a_2025.pdf,1,0,1,FF clasica,Falla A&C: sujetos humanos/pacientes por muestra intencional y asociaciones clinicas extrapoladas.,1,0,1,FF clasica,codex_gpt
2026-04-30T15:15:44.150Z,93,01054_Brazilian_Journal_of_Medical_a_2024.pdf,0,0,0,Sin falla relevante,"Falso positivo IA: estudio molecular con tejidos/celulas, no A&C humano-social.",1,0,1,FF clasica,codex_gpt
2026-04-30T15:15:44.354Z,94,01056_Brazilian_Journal_of_Medical_a_2023.pdf,0,0,0,Sin falla relevante,"Falso positivo IA: estudio oncologico de bases/celulas, no la falla A&C que estamos midiendo.",1,0,1,FF clasica,codex_gpt
2026-04-30T15:15:44.526Z,95,01059_Brazilian_Journal_of_Medical_a_2021.pdf,0,0,0,Sin falla relevante,"Falso positivo IA: muestra clinica/biomolecular, fuera del blanco A&C social.",1,1,1,FF con reconocimiento,codex_gpt
2026-04-30T15:15:44.678Z,96,01060_Brazilian_Journal_of_Medical_a_2021.pdf,0,0,0,Sin falla relevante,"Falso positivo IA: estudio proteomico infantil, no A&C humano-social.",1,0,1,FF clasica,codex_gpt
2026-04-30T15:15:44.851Z,97,01090_CSOnline_2024.pdf,0,0,0,Sin falla relevante,Acuerdo: no aplica falla A&C por ausencia de muestra empirica.,0,0,1,Sin falla relevante,codex_gpt
2026-04-30T15:15:45.087Z,98,01108_Cadernos_de_Estudos_Sociais_2020.pdf,1,0,0,Debilidad importante,"No falla fuerte: muestra cualitativa pequena, pero alcance exploratorio/caso.",1,0,0,Sin falla relevante,codex_gpt
2026-04-30T15:15:45.271Z,99,01118_Cadernos_de_Pesquisa_2025.pdf,1,0,0,Debilidad importante,"No falla fuerte: caso educativo institucional, sin C fuerte.",1,0,0,Sin falla relevante,codex_gpt
2026-04-30T15:15:45.521Z,100,01134_Dementia_Neuropsychologia_2025.pdf,1,1,1,FF con reconocimiento,Falla A&C con B=1: reclutamiento online de conveniencia y recomendaciones generales para cuidadores.,1,1,0,Debilidad importante,codex_gpt
2026-04-30T15:15:46.190Z,101,01135_Dementia_Neuropsychologia_2025.pdf,1,1,1,FF con reconocimiento,Falla A&C con reconocimiento: muestra pequena/conveniencia y generalizacion preliminar clinica.,1,1,1,FF con reconocimiento,codex_gpt
2026-04-30T15:15:46.394Z,102,01138_Dementia_Neuropsychologia_2025.pdf,1,0,1,FF clasica,Falla A&C: muestra pequena por invitacion/referencia y conclusion general sobre adultos mayores.,1,1,1,FF con reconocimiento,codex_gpt
2026-04-30T15:15:46.555Z,103,01167_Entomology_Beginners_2025.pdf,0,0,0,Sin falla relevante,"Falso positivo IA: muestra de insectos, no falla A&C humana/social.",1,0,1,FF clasica,codex_gpt
2026-04-30T15:15:46.713Z,104,01171_Estudo_Debate_2026.pdf,0,0,0,Sin falla relevante,"Acuerdo: base oficial PNADC, no falla A&C.",0,0,1,Sin falla relevante,codex_gpt
2026-04-30T15:15:46.858Z,105,01172_Estudo_Debate_2026.pdf,1,0,1,FF clasica,Falla A&C: entrevistas no probabilisticas y conclusiones sobre moradores/barrios y desigualdad social local.,1,1,0,Sin falla relevante,codex_gpt
2026-04-30T15:15:47.021Z,106,01175_Estudo_Debate_2025.pdf,0,0,0,Sin falla relevante,"No activa falla A&C: hay encuesta humana, pero con diseño probabilístico/estratificado documentado.",0,0,1,Sin falla relevante,codex_gpt
2026-04-30T15:15:47.173Z,107,01183_Faces_Revista_de_Administração_2025.pdf,0,0,0,Sin falla relevante,"Falso positivo de Gemini: estudio econométrico de empresas, fuera del blanco A&C humano-social.",1,0,1,FF clasica,codex_gpt
2026-04-30T15:15:47.325Z,108,01203_Heringeriana_2025.pdf,1,0,1,FF clasica,Activa A&C por entrevistas comunitarias no probabilísticas y afirmación general sobre migración y conocimiento etnobotánico.,1,0,1,FF clasica,codex_gpt
2026-04-30T15:15:47.476Z,109,01204_Heringeriana_2025.pdf,1,0,1,FF clasica,"Duplicado temático del 108; Gemini lo marcó como no falla, pero sí hay A&C fuerte.",1,0,0,Debilidad importante,codex_gpt
2026-04-30T15:15:47.624Z,110,01247_Journal_on_Interactive_Systems_2025.pdf,1,1,1,FF con reconocimiento,"Falla A&C: muestra voluntaria universitaria y conclusiones tecnológicas generales; el abstract pide estudios más amplios, por eso B=1.",1,1,1,FF con reconocimiento,codex_gpt
2026-04-30T15:15:47.885Z,111,01250_Journal_on_Interactive_Systems_2025.pdf,1,1,1,FF con reconocimiento,"A&C fuerte, aunque el artículo reconoce limitaciones de experiencia/perfil muestral.",1,1,1,FF con reconocimiento,codex_gpt
2026-04-30T15:15:48.036Z,112,01281_Orbital_The_Electronic_Journal_2026.pdf,1,0,1,FF clasica,Falso negativo de Gemini: muestra escolar acotada/no probabilística con conclusión pedagógica general.,1,0,0,Debilidad importante,codex_gpt
2026-04-30T15:15:48.212Z,113,01293_Processando_o_Saber_2025.pdf,1,0,1,FF clasica,A&C fuerte por encuesta online de conveniencia y recomendación/diagnóstico de mercado-servicio.,1,0,1,FF clasica,codex_gpt
2026-04-30T15:15:48.366Z,114,01303_Prâksis_2026.pdf,1,0,1,FF clasica,A&C fuerte: muestra voluntaria en tema sensible con conclusiones sociales amplias.,1,0,1,FF clasica,codex_gpt
2026-04-30T15:15:48.516Z,115,01307_Prâksis_2025.pdf,1,0,1,FF clasica,A&C fuerte muy claro: el propio artículo declara muestreo no probabilístico intencional y luego afirma efectividad educativa.,1,0,1,FF clasica,codex_gpt
2026-04-30T15:15:48.735Z,116,01342_Revista_Brasileira_de_Estudos_2025.pdf,0,1,0,Sin falla relevante,No falla A&C: fuente secundaria armonizada y advertencia de no causalidad.,0,0,1,Sin falla relevante,codex_gpt
2026-04-30T15:15:48.880Z,117,01343_Revista_Brasileira_de_Estudos_2025.pdf,0,0,0,Sin falla relevante,No activa A&C: base oficial poblacional/probabilística.,0,1,1,Sin falla relevante,codex_gpt
2026-04-30T15:15:49.061Z,118,01345_Revista_Brasileira_de_Estudos_2025.pdf,1,0,1,FF clasica,A&C fuerte por sostener inferencias nacionales/políticas con encuesta online no probabilística como evidencia central.,1,1,1,FF con reconocimiento,codex_gpt
2026-04-30T15:15:49.223Z,119,01346_Revista_Brasileira_de_Estudos_2025.pdf,0,1,0,Sin falla relevante,"No falla A&C: fuente oficial representativa, aunque con limitaciones analíticas reconocidas.",0,0,1,Sin falla relevante,codex_gpt
2026-04-30T15:15:49.387Z,120,01363_Revista_Brasileira_de_Saúde_Ma_2025.pdf,1,1,1,FF con reconocimiento,Falso negativo de Gemini: muestra local no probabilística con inferencia de política/cuidado infantil; el artículo reconoce tamaño muestral limitado.,1,0,0,Debilidad importante,codex_gpt
2026-04-30T15:15:49.556Z,121,01367_Revista_Brasileira_de_Saúde_Ma_2024.pdf,1,1,1,FF con reconocimiento,Falso negativo de Gemini: muestra voluntaria local y conclusiones sanitarias generales; el artículo reconoce limitación por recolección virtual y posible exclusión.,1,1,0,Debilidad importante,codex_gpt
2026-04-30T15:15:49.730Z,122,01368_Revista_Brasileira_de_Saúde_Ma_2024.pdf,1,0,1,FF clasica,"Falso negativo de Gemini: aunque cualitativo, la base es extremadamente pequeña e intencional y sostiene inferencias sociales amplias.",1,1,0,Sin falla relevante,codex_gpt
2026-04-30T15:15:49.896Z,123,01369_Revista_Brasileira_de_Saúde_Ma_2024.pdf,0,1,0,Sin falla relevante,"No falla A&C: diseño probabilístico por conglomerados, aunque con limitaciones analíticas.",0,1,1,Sin falla relevante,codex_gpt
2026-04-30T15:15:50.084Z,124,01382_Revista_Katálysis_2024.pdf,1,0,1,FF clasica,A&C fuerte: respuestas parciales/autoseleccionadas de UFAs y conclusiones regionales/organizacionales amplias.,1,0,1,FF clasica,codex_gpt
2026-04-30T15:15:50.364Z,125,01402_Revista_Projetar_2025.pdf,0,0,0,Sin falla relevante,No activa A&C: estudio de caso arquitectónico/material.,1,1,0,Debilidad importante,codex_gpt
2026-04-30T15:15:50.535Z,126,01403_Revista_Projetar_2025.pdf,1,0,1,FF clasica,Falso negativo de Gemini: encuesta profesional no aleatoria con inferencias generales sobre diseño hospitalario.,1,1,0,Debilidad importante,codex_gpt
2026-04-30T15:15:50.850Z,127,01407_Revista_Projetar_2025.pdf,0,0,0,Sin falla relevante,No falla A&C: análisis teórico-iconográfico de arquitectura.,1,1,0,Debilidad importante,codex_gpt
2026-04-30T15:15:50.989Z,128,01408_Revista_Projetar_2025.pdf,0,0,0,Sin falla relevante,"Falso positivo de Gemini: análisis documental/arquitectónico, fuera del blanco A&C.",1,1,1,FF con reconocimiento,codex_gpt
2026-04-30T15:15:51.134Z,129,01409_Revista_Projetar_2025.pdf,0,0,0,Sin falla relevante,No falla A&C: ensayo/revisión histórica de arquitectura.,1,1,0,Debilidad importante,codex_gpt
2026-04-30T15:15:51.285Z,130,01454_Socioeconomic_Analytics_2025.pdf,0,1,0,Sin falla relevante,Falso positivo de Gemini: estudio econométrico con datos de proyectos/estadística agrícola; no A&C muestral humano-social clásico.,1,0,1,FF clasica,codex_gpt
2026-04-30T15:15:51.444Z,131,01458_Socioeconomic_Analytics_2025.pdf,0,0,0,Sin falla relevante,No falla A&C: datos secundarios WVS y desarrollo metodológico de análisis de redes.,0,0,1,Sin falla relevante,codex_gpt
2026-04-30T15:15:51.607Z,132,01467_Tempo_Social_2024.pdf,1,0,1,FF clasica,"A&C fuerte: corpus documental institucional no probabilístico con inferencia amplia sobre clase, raza y sistema penal.",1,0,1,FF clasica,codex_gpt
2026-04-30T15:15:51.770Z,133,01490_Vértices_2020.pdf,0,0,0,Sin falla relevante,"No falla A&C: estudio biomédico de laboratorio, fuera del blanco social de muestreo/opinión.",1,0,0,Debilidad importante,codex_gpt
2026-04-30T15:15:51.967Z,134,01495_Estudios_Atacameños_2024.pdf,1,0,1,FF clasica,Falso negativo de Gemini: muestra cualitativa no probabilística con conclusiones antropológicas generales sobre mercados costeros.,1,0,0,Sin falla relevante,codex_gpt
2026-04-30T15:15:52.137Z,135,01506_Persona_y_Sociedad_2023.pdf,1,1,1,FF con reconocimiento,"A&C fuerte con reconocimiento explícito: muestra no representativa, pero sostiene diagnóstico exploratorio nacional del colectivo.",1,1,1,FF con reconocimiento,codex_gpt
2026-04-30T15:15:52.290Z,136,01508_Persona_y_Sociedad_2023.pdf,1,0,1,FF clasica,Falso negativo de Gemini: muestra incidental de perfiles/publicaciones y conclusiones generales sobre estilos de comunicación política.,1,1,0,Debilidad importante,codex_gpt
2026-04-30T15:15:52.431Z,137,01530_Revista_Hábitat_Sustentable_2024.pdf,1,1,1,FF con reconocimiento,Falso negativo de Gemini: n=9 no probabilístico sostiene una propuesta metodológica general; reconoce necesidad de más validación.,1,0,0,Debilidad importante,codex_gpt
2026-04-30T15:15:52.610Z,138,01549_Acta_Neurológica_Colombiana_2023.pdf,0,0,0,Sin falla relevante,"No falla A&C: revisión biomédica con experiencia clínica, fuera del blanco social de muestreo no probabilístico.",1,1,0,Debilidad importante,codex_gpt
2026-04-30T15:15:52.775Z,139,01552_Actualidades_Biológicas_2025.pdf,0,1,0,Sin falla relevante,"No falla A&C: estudio de fauna urbana, no encuesta humana/social.",1,1,0,Debilidad importante,codex_gpt
2026-04-30T15:15:52.933Z,140,01593_Cultura_y_Droga_2025.pdf,1,1,1,FF con reconocimiento,Falso negativo de Gemini: muestra local voluntaria con recomendaciones clínicas generales; el artículo reconoce límites de causalidad y generalización.,1,1,0,Debilidad importante,codex_gpt
2026-04-30T15:15:53.129Z,141,01597_Cultura_y_Droga_2024.pdf,1,1,1,FF con reconocimiento,"Falso negativo de Gemini: muestreo por conveniencia explícito y conclusiones de reducción de daños/locales, aunque reconoce no representatividad.",1,1,0,Debilidad importante,codex_gpt
2026-04-30T15:15:53.298Z,142,01605_Desafíos_2025.pdf,0,0,0,Sin falla relevante,No falla A&C: análisis secundario de encuesta regional establecida.,0,0,1,Sin falla relevante,codex_gpt
2026-04-30T15:15:53.458Z,143,01642_RHS_Revista_Humanismo_y_Socied_2026.pdf,1,0,1,FF clasica,Falso negativo de Gemini: el artículo declara ausencia de muestreo y sostiene implicaciones de política/intervención.,1,0,0,Debilidad importante,codex_gpt
2026-04-30T15:15:53.715Z,144,01650_RHS_Revista_Humanismo_y_Socied_2025.pdf,1,0,1,FF clasica,A&C fuerte: encuesta estudiantil institucional sin muestreo probabilístico documentado y conclusiones generales sobre estudiantes universitarios.,1,0,1,FF clasica,codex_gpt
2026-04-30T15:15:53.879Z,145,01663_Revista_Colombiana_de_Obstetri_2024.pdf,0,1,0,No evaluable,"No evaluable: carta/respuesta editorial, no artículo auditable autónomo.",1,1,0,Debilidad importante,codex_gpt
2026-04-30T15:15:54.096Z,146,01664_Revista_Colombiana_de_Obstetri_2022.pdf,1,0,1,FF clasica,A&C fuerte: muestra hospitalaria no probabilística con conclusión poblacional sobre gestantes.,1,1,1,FF con reconocimiento,codex_gpt
2026-04-30T15:15:54.247Z,147,01670_Revista_Colombiana_de_Obstetri_2016.pdf,0,0,0,No evaluable,"No evaluable: respuesta editorial, excluir de acuerdo IA-humano.",1,1,0,Debilidad importante,codex_gpt
2026-04-30T15:15:54.490Z,148,01686_Revista_Virtual_Universidad_Ca_2025.pdf,0,1,0,Sin falla relevante,"Falso positivo de Gemini: muestra probabilística representativa por ciudad, no falla A&C.",1,0,1,FF clasica,codex_gpt
2026-04-30T15:15:54.646Z,149,01691_Revista_de_Economía_del_Rosari_2026.pdf,0,0,0,Sin falla relevante,No falla A&C: estudio institucional/censal de cohortes universitarias con alcance acotado.,1,0,0,Debilidad importante,codex_gpt
2026-04-30T15:15:54.803Z,150,01692_Revista_de_Economía_del_Rosari_2026.pdf,1,1,1,FF con reconocimiento,A&C fuerte con reconocimiento explícito: no hay muestreo aleatorio y se derivan recomendaciones curriculares/laborales.,1,1,1,FF con reconocimiento,codex_gpt
2026-04-30T15:15:55.089Z,151,01699_Revista_de_Economía_del_Rosari_2023.pdf,0,0,0,Sin falla relevante,Muestreo probabilistico por conglomerados; no hay falla A&C.,0,0,1,Sin falla relevante,codex_gpt
